X_0,Y_0,X_20,Y_20,X_40,Y_40,X_ICE,Y_ICE
347.77757088079073,7.896376455643974,347.4393771889491,8.598497744805378,347.6115616333225,9.339386271555377,347.61291663301967,9.818590682115847
349.64884289027503,7.998032874462908,349.310661543018,8.704519905842716,349.48285324891174,9.447976516250598,349.4842147839772,9.929492202103155
351.5201105428472,8.098148443087126,351.18194880169506,8.811569300343209,351.3541601136937,9.561959736627365,351.3555085780226,10.038852871895735
353.3913890876998,8.20211613719816,353.0532295250038,8.9163074195516,353.2254539077391,9.671320406419945,353.2268154428046,10.152836092272494
355.2626901432655,8.314044890648624,354.9245124267686,9.021815963857364,355.09676077252107,9.785303626796704,355.09811359376215,10.263737612259803
357.13397667579056,8.420837476783326,356.79581057772623,9.132717483844672,356.9680611019348,9.896975571881377,356.9694088401116,10.37361189878397
359.0052581252513,8.525832404357516,358.6671029194675,9.24156453690567,358.83935925289234,10.007877091868686,358.8407142525895,10.487081502429156
360.8765446577763,8.63262499049221,360.538399618121,9.351952440161405,360.71068136686705,10.127253287927005,360.71201022509103,10.597212597319107
362.7478253810851,8.737363109700603,362.44372358328627,9.46565244962612,362.58198823164906,10.241236508303778,362.5833061975925,10.70734369220905
364.61910900900193,8.843128462372164,364.2810075384687,9.577864413988642,364.453294370279,10.35496292031474,364.45461088391835,10.820556487488446
366.49039336307084,8.949150623409487,366.15229697560187,9.685684233586485,366.32459361046466,10.466249652850742,366.3259141179402,10.933255666036274
368.36170676322115,9.065445119078348,368.0236016619278,9.798897028865895,368.195887041434,10.575481918460426,368.1972115427457,11.043900377657799
370.2329940218982,9.17249451357884,369.8949085267098,9.912880249242654,370.0671895493038,10.68792428864247,370.06852276443993,11.159424448229288
372.104276197511,9.277746249518813,371.76621321303566,10.026093044522057,371.93848770026136,10.798825808629779,371.9398165584853,11.268785118021867
373.975582336141,9.391472661529782,373.63752225627377,10.140846689996195,373.8097858512189,10.909727328617087,373.8111299586356,11.385079613690728
375.84689283168314,9.506739923735488,375.5088509056168,10.262534161346593,375.68109707291313,11.025251399188576,375.6824520726104,11.50445580974904
377.71820623183345,9.623034419404355,377.38017519804765,10.382680782502277,377.55240829460735,11.140775469760072,377.5537741865851,11.623832005807351
379.58952398889596,9.740869765267945,379.25149077665407,10.499745703268495,379.42372605166986,11.258610815623655,379.4250875867354,11.740126501476212
381.4608439244146,9.859475536228892,381.1228107121727,10.618351474229442,381.29505252255683,11.379527861876696,381.2964097007101,11.859502697534523
383.3321573245649,9.975770031897753,382.9941306476913,10.736957245190396,383.16638335035594,11.501985758324473,383.1677405285093,11.981960593982294
